32,127,123
38,77,111
48,149,100
123,80,144
136,125,117
116,50,113
52,50,113
51,72,125
64,159,121
51,72,154
90,117,93
68,75,85
107,80,155
0,127,89
6,94,120
11,81,101
15,81,102
81,82,96
119,81,115
117,71,116
48,99,119
87,79,123
54,80,126
76,109,120
9,62,126
11,112,143
15,103,127
51,98,162
59,103,162
50,266,185
160,295,185
162,279,93
179,68,90
206,75,92
102,67,153
144,86,127
103,75,118
52,128,125
57,77,107
64,160,155
127,93,119
120,108,164
120,87,118
63,87,110
66,80,135
81,96,158
63,63,110
100,118,133
87,63,110
87,32,175
93,69,111
50,40,149
53,96,111
94,94,101
105,100,120
103,99,102
95,84,119
95,86,144
71,86,119
63,75,118
103,79,131
32,115,134
95,80,175
4,95,110
0,120,139
53,99,111
4,130,119
52,165,114
79,88,154
81,80,110
127,85,103
80,99,106
100,85,104
83,71,119
125,64,129
135,74,119
124,70,136
127,92,133
89,70,180
92,92,115
55,92,114
101,95,116
95,93,116
55,69,82
71,64,127
100,77,105
70,75,118
40,57,179
27,75,118
24,88,159
30,89,126
156,88,159
161,70,191
139,96,152
74,52,151
77,64,143
79,78,103
132,87,111
115,63,132
112,88,124
114,80,93
7,79,72
24,87,98
6,79,118
6,115,112
183,122,121
106,119,125
80,103,127
71,80,161
41,64,147
64,95,110
97,89,107
104,117,103
90,64,147
18,82,127
23,105,94
22,80,151
0,191,110
102,144,164
102,128,174
100,80,139
59,62,108
63,64,173
76,71,127
68,96,175
74,79,98
72,79,96
97,83,101
121,64,135
167,64,147
123,71,118
79,91,118
103,95,117
101,141,119
56,101,119
63,86,107
58,82,122
95,77,108
51,70,106
24,173,191
52,71,88
125,63,110
127,67,108
128,83,113
144,107,108
48,171,119
70,76,194
48,103,115
74,63,122
104,87,133
111,67,123
4,120,179
6,91,168
5,72,199
13,363,172
100,405,146
121,444,386
120,64,269
199,67,80
206,64,127
201,68,101
160,127,117
186,75,115
128,168,135
6,76,191
5,76,174
23,105,137
4,110,118
54,128,159
57,111,172
56,111,118
67,82,141
63,80,122
75,115,112
86,84,167
86,66,96
183,74,110
85,82,106
175,66,158
118,64,166
165,85,96
114,97,116
95,100,116
44,151,119
75,79,127
54,64,203
80,85,131
54,78,122
0,143,137
0,123,127
4,56,141
132,87,113
134,88,132
136,121,123
95,95,119
55,112,160
59,72,135
55,91,101
88,127,84
155,89,103
105,82,108
4,111,139
4,110,104
0,169,127
11,114,123
96,179,146
115,129,122
115,130,68
107,69,92
67,69,94
106,48,143
80,127,105
98,80,138
191,95,135
42,83,130
65,112,181
43,83,122
64,68,176
95,125,123
32,163,105
36,159,106
102,100,101
97,96,105
128,128,95
106,78,112
167,91,91
107,79,110
108,56,155
127,79,111
96,111,112
87,76,146
36,151,115
40,151,123
80,122,122
61,69,119
36,107,125
55,66,152
5,66,118
7,88,118
0,131,92
23,92,72
140,115,73
147,112,135
147,117,110
111,78,111
111,76,128
107,72,171
131,79,132
111,71,111
110,48,176
117,73,111
3,107,112
51,88,167
4,106,88
102,107,106
105,108,118
107,109,120
63,74,118
56,88,123
68,73,96
61,73,115
93,70,122
128,119,131
93,85,127
70,87,106
71,87,106
96,111,88
90,95,110
64,144,156
64,159,115
64,159,115
63,79,118
74,102,127
36,124,121
30,78,134
31,79,134
31,56,204
37,81,135
84,127,146
128,112,175
105,72,247
67,95,101
70,88,123
71,98,102
309,99,164
265,264,200
256,307,179
15,263,126
15,80,191
20,105,127
105,103,130
183,125,134
80,187,139
32,170,110
48,115,111
59,88,129
56,113,107
87,97,102
96,159,157
83,95,101
5,72,155
13,95,115
45,95,96
0,127,113
82,99,106
127,105,104
87,101,107
83,102,107
64,155,114
71,101,115
82,128,159
90,78,115
84,75,114
179,85,115
32,95,114
95,52,127
53,71,111
75,71,110
143,153,114
97,148,125
32,163,189
67,77,104
45,70,96
74,111,121
95,68,115
58,96,199
61,63,101
148,63,101
199,108,103
147,120,114
157,115,114
87,127,116
85,128,187
65,79,88
63,58,110
95,76,117
80,67,99
4,48,99
11,110,98
5,107,118
48,171,127
78,86,152
111,91,128
87,89,127
71,88,126
66,96,135
42,111,152
132,66,88
128,103,115
135,75,97
140,175,107
25,97,99
8,109,130
15,93,107
61,91,106
59,99,126
60,76,210
58,98,106
67,98,112
75,82,119
40,156,127
68,56,175
66,71,118
159,78,121
61,71,118
81,105,113
60,116,119
103,103,144
82,98,118
127,95,119
102,99,121
167,95,120
128,48,175
119,88,191
18,66,96
43,87,116
21,84,114
32,68,157
124,83,122
100,127,127
127,94,123
104,99,118
64,127,119
119,87,117
63,64,143
81,91,96
63,87,114
4,127,119
42,95,130
25,96,193
74,106,127
71,102,128
73,105,106
77,104,129
66,100,137
65,64,191
68,91,114
104,99,118
91,93,98
64,111,120
93,52,155
22,70,126
71,66,127
27,65,126
109,62,128
114,60,187
143,124,148
95,124,634
118,123,634
64,263,640
71,223,94
128,269,112
112,467,99
105,417,128
526,425,136
464,63,154
464,117,123
99,40,143
103,65,119
99,48,143
59,60,161
59,62,100
63,59,123
58,56,133
32,87,117
30,99,96
48,143,115
66,99,106
111,150,111
65,108,107
75,96,159
97,111,112
98,79,112
77,64,143
81,111,114
78,104,114
127,135,123
4,87,118
0,131,123
7,103,101
96,135,105
153,104,139
96,127,123
82,151,122
80,127,123
89,70,130
114,103,138
84,115,132
40,96,191
67,75,118
26,96,165
31,77,119
25,64,143
41,89,84
137,83,96
141,89,98
162,95,100
102,100,158
101,80,131
105,71,102
86,96,109
95,74,102
111,71,139
124,87,145
86,66,173
93,86,123
89,83,122
45,85,122
79,86,132
56,81,132
67,56,171
64,99,138
84,92,117
82,104,207
87,83,114
85,48,183
93,90,116
40,94,116
40,102,119
25,107,96
29,108,136
55,108,112
63,83,111
69,102,120
63,78,144
62,52,147
75,79,103
69,77,101
89,87,127
41,46,121
16,87,146
107,47,123
124,71,127
100,143,127
55,128,127
48,139,80
32,115,95
111,71,92
155,90,133
104,87,127
96,135,174
35,67,122
35,81,109
47,75,124
152,82,125
128,101,159
131,92,150
82,64,135
87,52,158
87,69,115
72,164,145
84,67,114
81,64,167
91,90,115
14,86,114
16,175,125
14,78,148
14,78,132
73,81,123
111,86,125
104,127,127
79,86,111
66,40,140
95,79,103
41,74,105
64,127,117
41,144,115
41,104,149
81,123,107
100,159,109
83,121,131
79,126,133
117,127,133
59,65,127
70,36,213
103,67,127
70,71,126
107,78,99
80,117,99
40,79,136
66,46,111
149,20,155
191,51,113
148,108,480
64,171,484
66,112,539
86,83,466
85,85,521
82,84,521
96,68,577
79,602,96
46,600,64
55,610,63
45,192,104
388,284,135
396,221,136
396,71,110
482,71,108
479,71,108
476,40,143
66,64,114
80,96,144
66,63,115
62,86,104
47,93,127
9,89,127
53,111,115
97,107,96
127,111,116
93,106,101
105,71,101
89,111,107
107,73,119
101,64,191
93,74,112
81,70,134
127,71,135
19,69,135
35,88,169
12,66,126
71,99,126
48,151,132
48,127,99
69,52,153
118,96,99
114,79,89
116,32,111
123,53,91
78,56,194
85,52,116
79,71,96
163,101,165
148,71,114
150,106,123
45,64,152
43,87,119
42,87,116
75,73,118
48,114,142
79,72,139
69,74,97
0,127,107
8,75,101
7,92,132
23,87,103
100,83,117
107,116,167
127,56,163
34,111,100
59,52,177
55,71,97
88,100,107
93,71,98
89,64,136
95,122,98
4,119,106
31,104,155
19,143,108
58,160,112
66,138,80
95,141,103
32,111,106
93,85,125
64,87,144
66,72,167
94,71,122
64,135,135
97,84,122
70,82,72
117,85,76
71,82,112
74,92,93
113,91,101
115,72,157
109,62,96
82,62,110
85,40,155
167,71,113
58,79,110
127,89,134
59,78,130
83,82,133
159,79,116
128,151,123
112,88,175
62,86,96
60,116,123
73,133,118
70,86,80
77,88,159
71,87,101
70,64,127
15,85,115
0,123,96
28,91,116
124,98,126
131,96,159
131,102,127
127,79,134
48,103,128
57,76,172
54,78,112
104,71,126
105,71,144
151,79,127
4,113,119
17,154,112
5,94,110
53,123,103
101,124,103
119,127,103
68,111,96
94,77,88
90,50,155
127,81,113
149,67,111
187,111,119
105,62,126
97,71,108
99,71,126
131,75,106
105,98,102
87,147,107
68,81,159
79,99,634
87,91,685
72,127,644
85,91,202
18,449,247
19,452,202
0,499,159
19,453,118
236,186,127
247,163,103
297,175,106
509,135,107
476,106,82
464,135,80
95,75,82
88,71,80
120,167,115
3,112,113
0,169,120
7,95,122
7,112,169
84,173,127
86,100,127
86,146,149
55,83,101
55,83,100
127,90,124
104,111,105
100,132,215
122,79,130
41,99,96
47,101,98
47,101,129
32,155,118
67,104,191
67,104,173
69,104,159
38,71,129
79,74,130
16,111,115
82,96,151
87,100,102
82,99,64
127,107,105
143,78,100
96,143,127
98,74,132
58,91,114
67,93,94
127,99,95
58,98,159
82,146,105
63,98,96
89,135,109
63,83,102
42,64,207
45,79,107
137,79,106
167,99,104
181,80,141
128,173,111
59,98,158
59,83,100
63,64,159
74,70,122
88,152,112
77,48,182
4,70,100
53,95,117
11,93,115
48,99,167
112,111,114
163,114,112
117,113,115
97,78,109
120,87,115
107,83,111
112,78,114
119,76,153
112,74,96
226,78,127
47,83,126
97,120,139
32,111,130
69,107,152
67,105,119
67,105,119
68,88,114
79,93,117
66,104,145
73,87,98
71,75,97
64,139,109
71,75,97
136,90,64
183,95,87
138,91,100
64,121,122
82,127,136
67,100,154
71,106,159
63,71,126
76,127,150
63,71,118
0,107,122
11,65,152
4,62,112
0,95,119
112,159,118
180,140,102
135,112,131
82,84,65
96,91,92
111,87,109
148,72,135
167,85,171
128,66,126
47,69,127
5,120,126
24,150,173
0,165,105
40,179,140
107,140,102
89,143,112
55,136,110
83,86,111
54,78,112
107,72,131
101,99,92
96,191,131
103,99,122
4,87,127
27,59,123
21,32,163
42,111,127
69,96,147
95,109,96
107,82,127
103,99,64
80,151,80
107,101,98
105,101,96
106,81,295
97,64,339
140,85,296
117,71,293
123,48,685
57,73,630
32,479,635
95,429,120
54,428,86
59,425,85
95,455,99
65,500,96
633,453,132
577,74,101
639,127,109
196,75,101
203,97,127
204,97,127
103,101,124
82,71,112
87,72,105
80,103,132
95,73,127
95,73,96
175,96,181
4,70,96
4,97,126
47,86,121
4,32,207
64,111,123
84,107,104
85,109,144
63,111,127
32,111,119
79,64,191
86,66,114
85,71,112
101,75,116
104,79,116
147,78,114
101,82,92
106,64,157
76,83,97
159,125,100
138,143,101
64,143,101
70,75,144
75,77,111
71,75,128
55,79,133
7,98,137
0,157,143
87,83,118
91,160,127
157,149,123
74,136,118
74,136,124
50,127,92
